0121.01 Sf [1.48,1.75,2.07,2.28,2.40] [2.03,5.06,5.44,5.48,5.48] [1.42,4.42,4.71,4.75,4.77] [-4.36,-0.64,-0.00,0.71,1.19] [0.27,3.89,4.31,4.71,4.94]	
0122.01 Nv [0.46,0.48,0.50,0.52,0.55] [0.51,0.76,1.01,1.26,1.53] [-0.04,0.19,0.44,0.69,0.95] [-0.24,-0.00,0.25,0.50,0.76] [2.50,2.75,3.00,3.25,3.51]	
0123.01 Nv [0.32,0.34,0.36,0.39,0.42] [0.35,0.56,0.79,1.04,1.30] [-0.11,0.09,0.32,0.57,0.83] [0.00,0.20,0.44,0.68,0.94] [2.62,2.82,3.05,3.30,3.56]	
0123.02 Nv [0.36,0.37,0.39,0.41,0.43] [0.38,0.59,0.84,1.08,1.34] [-0.25,-0.03,0.20,0.44,0.70] [-0.05,0.16,0.40,0.64,0.90] [2.58,2.80,3.04,3.29,3.54]	
0124.01 Nv [0.22,0.28,0.36,0.44,0.52] [0.32,0.53,0.79,1.06,1.35] [-0.22,-0.01,0.23,0.50,0.78] [-0.06,0.20,0.45,0.71,0.98] [2.61,2.83,3.06,3.31,3.56]	
0124.02 Nv [0.30,0.36,0.44,0.52,0.60] [0.41,0.64,0.91,1.19,1.48] [-0.27,-0.03,0.22,0.49,0.77] [-0.18,0.07,0.34,0.60,0.87] [2.55,2.78,3.02,3.27,3.53]	
0125.01 Jv [1.10,1.12,1.15,1.19,1.23] [1.85,2.29,3.07,4.19,4.61] [1.14,1.58,2.36,3.47,3.87] [-0.89,-0.44,0.35,1.49,1.87] [2.52,2.96,3.76,4.89,5.27]	
0126.01 Jf [1.14,1.19,1.27,1.34,1.41] [1.87,2.25,3.77,4.75,4.86] [1.12,1.51,3.04,3.95,4.03] [-1.26,-0.73,0.89,1.58,1.75] [2.29,2.75,4.34,5.12,5.22]	
0127.01 Jv [0.98,1.00,1.02,1.05,1.07] [1.57,2.06,3.42,4.19,4.44] [1.20,1.70,3.05,3.81,4.05] [-0.73,-0.24,1.09,1.87,2.13] [2.53,3.02,4.36,5.14,5.39]	
0128.01 Jv [0.98,1.01,1.04,1.09,1.14] [1.60,2.19,3.37,4.18,4.47] [1.18,1.77,2.94,3.74,4.02] [-0.75,-0.22,0.96,1.80,2.10] [2.53,3.07,4.26,5.09,5.37]	
0129.01 Sv [1.58,1.66,1.74,1.88,2.04] [4.99,5.10,5.22,5.38,5.48] [4.21,4.29,4.37,4.44,4.50] [0.08,0.46,0.72,0.90,1.05] [4.37,4.58,4.71,4.81,4.89]	
0130.01 Sc [1.18,1.24,1.31,1.39,1.46] [1.89,2.32,4.68,4.81,4.92] [1.15,1.59,3.90,4.01,4.08] [-1.33,-0.70,1.35,1.55,1.70] [2.25,2.79,4.99,5.11,5.20]	
0131.01 Jv [0.94,0.99,1.07,1.17,1.31] [1.58,2.13,3.27,4.26,4.70] [1.11,1.62,2.77,3.76,4.11] [-0.87,-0.37,0.78,1.74,2.11] [2.48,2.94,4.11,5.10,5.37]	
0132.01 Jf [1.01,1.07,1.15,1.26,1.40] [1.78,2.28,3.30,4.54,4.83] [1.22,1.70,2.72,3.94,4.15] [-1.04,-0.45,0.66,1.61,1.96] [2.42,2.94,4.03,5.09,5.29]	
0133.01 Nf [0.78,0.83,0.90,0.99,1.12] [1.14,1.43,1.78,3.79,4.38] [0.76,1.05,1.39,3.37,3.95] [-0.72,-0.43,-0.09,1.59,2.28] [2.42,2.70,3.02,4.82,5.45]	
0134.01 Jf [0.92,0.97,1.05,1.14,1.22] [1.51,2.00,3.22,4.18,4.53] [0.65,1.12,2.35,3.30,3.62] [-0.80,-0.36,0.76,1.78,2.14] [2.50,2.92,4.08,5.09,5.39]	
0135.01 Jv [1.03,1.05,1.08,1.11,1.13] [1.73,2.33,3.32,4.17,4.50] [1.32,1.92,2.90,3.75,4.06] [-0.74,-0.17,0.81,1.68,2.00] [2.57,3.15,4.14,5.01,5.33]	
0136.01 Sf [1.18,1.25,1.35,1.47,1.62] [1.93,2.53,4.75,4.92,5.08] [1.25,1.88,4.04,4.18,4.32] [-1.34,-0.47,1.28,1.51,1.67] [2.25,3.03,4.96,5.09,5.18]	
0137.01 Nv [0.64,0.67,0.69,0.72,0.75] [0.83,1.08,1.33,1.59,1.84] [0.37,0.62,0.87,1.13,1.37] [-0.51,-0.25,0.00,0.25,0.50] [2.43,2.69,2.94,3.19,3.43]	
0137.02 Nv [0.72,0.74,0.77,0.80,0.83] [0.95,1.22,1.47,1.72,1.98] [0.39,0.65,0.91,1.16,1.42] [-0.62,-0.35,-0.10,0.15,0.40] [2.40,2.67,2.92,3.17,3.42]	
0137.03 Nv [0.22,0.24,0.27,0.31,0.35] [0.26,0.45,0.67,0.91,1.17] [-0.07,0.10,0.31,0.56,0.82] [0.16,0.36,0.58,0.82,1.07] [2.71,2.89,3.10,3.34,3.59]	
0138.01 Sf [1.20,1.27,1.37,1.49,1.63] [1.94,2.63,4.77,4.93,5.10] [1.11,1.83,3.89,4.01,4.13] [-1.36,-0.39,1.28,1.50,1.66] [2.24,3.11,4.97,5.09,5.18]	
0139.01 Nv [0.80,0.83,0.89,0.96,1.03] [1.14,1.42,1.75,3.69,4.35] [0.15,0.43,0.75,2.67,3.32] [-0.73,-0.44,-0.13,1.58,2.32] [2.40,2.68,2.98,4.79,5.48]	
0139.02 Nv [0.09,0.13,0.18,0.26,0.33] [0.10,0.30,0.52,0.78,1.05] [-0.27,-0.08,0.13,0.38,0.66] [0.27,0.49,0.69,0.92,1.19] [2.76,2.94,3.12,3.36,3.61]	
0140.01 Nf [0.77,0.82,0.93,1.08,1.23] [1.15,1.47,1.97,3.95,4.48] [0.37,0.68,1.14,3.08,3.59] [-0.77,-0.42,-0.00,1.62,2.22] [2.43,2.73,3.13,4.92,5.42]	
0141.01 Nc [0.64,0.67,0.70,0.74,0.79] [0.84,1.10,1.35,1.61,1.87] [0.52,0.78,1.04,1.30,1.56] [-0.52,-0.27,-0.01,0.23,0.49] [2.43,2.69,2.93,3.19,3.44]	
0142.01 Nv [0.51,0.54,0.58,0.63,0.69] [0.63,0.89,1.15,1.41,1.68] [0.11,0.37,0.63,0.89,1.15] [-0.37,-0.11,0.14,0.40,0.65] [2.47,2.73,2.97,3.23,3.48]	
0143.01 Nc [0.80,0.86,0.95,1.05,1.18] [1.23,1.54,2.13,4.03,4.43] [0.52,0.83,1.39,3.28,3.66] [-0.76,-0.43,0.04,1.77,2.26] [2.43,2.73,3.21,5.03,5.44]	
0144.01 Nv [0.44,0.46,0.49,0.52,0.54] [0.50,0.74,0.99,1.24,1.51] [0.15,0.39,0.64,0.90,1.16] [-0.22,0.01,0.26,0.52,0.78] [2.51,2.76,3.00,3.25,3.51]	
0145.01 Sc [1.42,1.46,1.51,1.56,1.60] [4.77,4.86,4.95,5.02,5.09] [3.80,3.87,3.92,3.97,4.02] [0.92,1.05,1.16,1.26,1.35] [4.75,4.85,4.92,4.98,5.05]	
0146.01 Sf [1.49,1.64,1.84,2.05,2.24] [4.86,5.08,5.31,5.47,5.48] [4.32,4.49,4.67,4.76,4.80] [-0.54,0.05,0.54,0.92,1.20] [3.96,4.35,4.63,4.81,4.96]	
0147.01 Sf [1.33,1.57,1.84,2.02,2.18] [4.61,5.00,5.31,5.46,5.48] [3.68,4.02,4.26,4.36,4.39] [-0.48,0.09,0.53,1.01,1.42] [3.93,4.37,4.63,4.86,5.05]	
0148.01 Nv [0.22,0.24,0.27,0.30,0.34] [0.27,0.45,0.66,0.90,1.15] [-0.10,0.07,0.28,0.52,0.77] [0.17,0.37,0.59,0.82,1.07] [2.71,2.90,3.11,3.34,3.59]	
0148.02 Nv [0.37,0.39,0.42,0.45,0.49] [0.41,0.64,0.88,1.14,1.40] [-0.06,0.15,0.40,0.65,0.91] [-0.11,0.11,0.36,0.61,0.86] [2.56,2.78,3.03,3.28,3.53]	
0148.03 Nv [0.26,0.29,0.31,0.34,0.38] [0.31,0.50,0.72,0.96,1.22] [-0.38,-0.19,0.02,0.26,0.52] [0.08,0.29,0.52,0.76,1.01] [2.67,2.86,3.08,3.32,3.57]	
0149.01 Nv [0.49,0.54,0.61,0.68,0.76] [0.65,0.92,1.20,1.48,1.76] [0.06,0.32,0.59,0.87,1.14] [-0.43,-0.15,0.10,0.37,0.64] [2.46,2.71,2.96,3.22,3.47]	
0150.01 Nv [0.30,0.33,0.35,0.39,0.43] [0.34,0.55,0.78,1.03,1.29] [-0.08,0.11,0.35,0.59,0.86] [0.00,0.22,0.45,0.70,0.96] [2.62,2.83,3.06,3.30,3.56]	
0150.02 Nv [0.31,0.34,0.37,0.41,0.45] [0.35,0.57,0.80,1.05,1.32] [-0.25,-0.03,0.19,0.44,0.70] [-0.02,0.19,0.43,0.68,0.93] [2.61,2.82,3.05,3.30,3.55]	
0151.01 Nc [0.62,0.68,0.76,0.86,0.99] [0.88,1.17,1.47,1.81,4.08] [0.32,0.61,0.89,1.22,3.46] [-0.63,-0.34,-0.05,0.25,2.00] [2.41,2.68,2.94,3.24,5.20]	
0152.01 Nv [0.75,0.79,0.85,0.93,1.00] [1.06,1.34,1.64,2.41,4.29] [0.27,0.55,0.84,1.58,3.46] [-0.70,-0.42,-0.13,0.41,2.27] [2.41,2.67,2.94,3.52,5.43]	
0152.02 Nv [0.46,0.51,0.57,0.64,0.72] [0.59,0.86,1.14,1.41,1.69] [-0.11,0.16,0.42,0.70,0.97] [-0.38,-0.11,0.15,0.42,0.68] [2.47,2.73,2.98,3.23,3.48]	
0152.03 Nv [0.43,0.47,0.53,0.61,0.69] [0.54,0.81,1.07,1.35,1.63] [-0.05,0.21,0.47,0.74,1.01] [-0.33,-0.06,0.20,0.46,0.73] [2.49,2.74,2.99,3.24,3.49]	
0152.04 Nv [0.33,0.38,0.45,0.52,0.60] [0.42,0.67,0.93,1.21,1.49] [-0.42,-0.18,0.06,0.33,0.61] [-0.19,0.06,0.32,0.58,0.85] [2.54,2.78,3.02,3.27,3.53]	
0153.01 Nv [0.31,0.33,0.36,0.39,0.43] [0.35,0.55,0.78,1.04,1.30] [-0.07,0.13,0.36,0.61,0.87] [0.00,0.21,0.44,0.69,0.94] [2.62,2.83,3.05,3.30,3.55]	
0153.02 Nv [0.25,0.27,0.29,0.32,0.34] [0.29,0.47,0.68,0.93,1.19] [-0.04,0.14,0.35,0.59,0.85] [0.14,0.33,0.55,0.79,1.05] [2.69,2.88,3.09,3.33,3.59]	
0155.01 Nv [0.38,0.42,0.48,0.55,0.62] [0.47,0.71,0.98,1.25,1.53] [0.04,0.29,0.55,0.82,1.10] [-0.23,0.02,0.28,0.54,0.81] [2.52,2.76,3.01,3.26,3.52]	
0156.01 Nv [0.06,0.09,0.12,0.14,0.16] [0.00,0.17,0.35,0.59,0.86] [-0.30,-0.13,0.02,0.27,0.52] [0.43,0.58,0.74,0.97,1.23] [2.79,2.95,3.11,3.34,3.60]	
0156.02 Tv [-0.04,-0.01,0.01,0.03,0.06] [-0.35,-0.16,0.02,0.24,0.60] [-0.60,-0.41,-0.23,-0.01,0.33] [0.41,0.58,0.74,0.94,1.31] [2.66,2.83,3.00,3.20,3.57]	
0156.03 Nv [0.25,0.28,0.31,0.34,0.36] [0.30,0.49,0.71,0.95,1.21] [-0.07,0.11,0.33,0.57,0.82] [0.10,0.30,0.52,0.76,1.02] [2.67,2.86,3.08,3.32,3.57]	
0157.01 Nv [0.42,0.44,0.47,0.50,0.52] [0.47,0.70,0.95,1.21,1.47] [-0.07,0.16,0.41,0.66,0.92] [-0.19,0.05,0.30,0.55,0.80] [2.53,2.77,3.02,3.26,3.51]	
0157.02 Nv [0.46,0.49,0.51,0.54,0.57] [0.53,0.78,1.04,1.29,1.55] [-0.08,0.15,0.41,0.66,0.92] [-0.26,-0.01,0.23,0.49,0.74] [2.50,2.75,3.00,3.25,3.51]	
0157.03 Nv [0.54,0.56,0.59,0.62,0.64] [0.64,0.90,1.15,1.41,1.67] [-0.02,0.23,0.48,0.73,0.99] [-0.37,-0.11,0.13,0.38,0.64] [2.47,2.72,2.97,3.22,3.48]	
0157.04 Nv [0.35,0.38,0.41,0.44,0.47] [0.40,0.62,0.86,1.12,1.38] [-0.32,-0.10,0.13,0.38,0.64] [-0.09,0.13,0.37,0.63,0.88] [2.57,2.80,3.03,3.28,3.54]	
0157.05 Nv [0.48,0.51,0.54,0.57,0.59] [0.57,0.82,1.08,1.32,1.59] [-0.28,-0.03,0.21,0.46,0.72] [-0.29,-0.04,0.20,0.46,0.71] [2.49,2.74,2.99,3.24,3.49]	
0157.06 Nv [0.21,0.24,0.27,0.30,0.32] [0.26,0.44,0.66,0.89,1.15] [-0.24,-0.06,0.14,0.38,0.64] [0.19,0.38,0.60,0.83,1.09] [2.72,2.90,3.11,3.35,3.60]	
0158.01 Nf [0.42,0.49,0.59,0.73,0.88] [0.58,0.87,1.18,1.51,1.92] [0.15,0.44,0.73,1.04,1.42] [-0.47,-0.16,0.13,0.42,0.77] [2.47,2.72,2.97,3.23,3.55]	
0159.01 Nv [0.30,0.34,0.40,0.46,0.53] [0.38,0.59,0.85,1.12,1.39] [-0.14,0.08,0.33,0.59,0.86] [-0.10,0.14,0.39,0.65,0.92] [2.57,2.80,3.04,3.29,3.55]	
0159.02 Tv [-0.07,-0.03,0.02,0.09,0.17] [-0.40,-0.17,0.09,0.40,0.73] [-0.73,-0.49,-0.23,0.06,0.39] [0.41,0.57,0.74,0.94,1.30] [2.65,2.84,3.02,3.25,3.59]	
0160.01 Nc [0.44,0.50,0.57,0.68,0.80] [0.59,0.86,1.14,1.44,1.77] [0.02,0.29,0.57,0.85,1.17] [-0.42,-0.13,0.14,0.41,0.70] [2.47,2.72,2.97,3.22,3.49]	
0161.01 Nv [0.35,0.37,0.39,0.42,0.46] [0.38,0.60,0.85,1.09,1.35] [0.07,0.29,0.53,0.78,1.04] [-0.07,0.15,0.39,0.64,0.90] [2.58,2.80,3.04,3.29,3.54]	
0162.01 Nv [0.38,0.42,0.47,0.53,0.60] [0.46,0.70,0.96,1.23,1.50] [-0.10,0.14,0.40,0.66,0.93] [-0.22,0.03,0.29,0.54,0.81] [2.53,2.76,3.01,3.26,3.52]	
0163.01 Nv [0.25,0.27,0.29,0.32,0.35] [0.29,0.47,0.68,0.93,1.19] [-0.18,-0.00,0.21,0.45,0.71] [0.13,0.33,0.55,0.79,1.04] [2.69,2.88,3.09,3.33,3.58]	
0164.01 Nf [0.15,0.21,0.31,0.45,0.60] [0.25,0.46,0.73,1.05,1.39] [-0.14,0.05,0.31,0.60,0.91] [-0.09,0.22,0.52,0.79,1.06] [2.62,2.86,3.08,3.32,3.58]	
0165.01 Nv [0.34,0.36,0.39,0.42,0.46] [0.38,0.59,0.84,1.08,1.34] [-0.12,0.08,0.32,0.56,0.83] [-0.06,0.16,0.40,0.64,0.90] [2.59,2.80,3.04,3.28,3.54]	
0166.01 Nv [0.29,0.31,0.34,0.37,0.41] [0.32,0.53,0.76,1.01,1.27] [-0.17,0.02,0.25,0.50,0.76] [0.02,0.24,0.47,0.72,0.98] [2.63,2.84,3.07,3.31,3.57]	
0167.01 Nv [0.35,0.39,0.45,0.52,0.59] [0.43,0.68,0.93,1.21,1.49] [-0.03,0.20,0.45,0.72,0.99] [-0.19,0.06,0.32,0.58,0.84] [2.54,2.78,3.02,3.27,3.53]	
0168.01 Nv [0.46,0.48,0.50,0.53,0.57] [0.52,0.77,1.02,1.27,1.53] [-0.02,0.21,0.46,0.71,0.97] [-0.24,-0.00,0.24,0.49,0.75] [2.51,2.75,3.00,3.24,3.50]	
0168.02 Nv [0.32,0.34,0.36,0.39,0.41] [0.35,0.56,0.79,1.04,1.30] [-0.24,-0.04,0.19,0.43,0.68] [0.00,0.21,0.45,0.69,0.95] [2.62,2.83,3.06,3.30,3.56]	
0168.03 Nv [0.21,0.23,0.25,0.28,0.31] [0.25,0.43,0.63,0.87,1.12] [-0.24,-0.06,0.14,0.37,0.62] [0.22,0.41,0.62,0.85,1.10] [2.74,2.92,3.12,3.35,3.60]	
0169.01 Nf [0.18,0.22,0.28,0.35,0.45] [0.27,0.45,0.68,0.94,1.23] [-0.21,-0.03,0.19,0.44,0.72] [0.08,0.33,0.57,0.81,1.08] [2.69,2.89,3.10,3.34,3.59]	
0170.01 Nf [0.50,0.58,0.70,0.87,1.15] [0.73,1.05,1.37,1.80,4.22] [0.03,0.33,0.65,1.07,3.47] [-0.60,-0.28,0.03,0.38,1.88] [2.44,2.70,2.97,3.29,5.16]	
0171.01 Nv [0.38,0.43,0.49,0.57,0.65] [0.48,0.74,1.01,1.29,1.58] [-0.00,0.25,0.52,0.79,1.07] [-0.27,-0.00,0.25,0.52,0.79] [2.51,2.75,3.00,3.25,3.51]	
0171.02 Nv [0.21,0.26,0.33,0.41,0.49] [0.31,0.50,0.75,1.02,1.30] [-0.28,-0.08,0.14,0.41,0.68] [-0.01,0.24,0.50,0.75,1.02] [2.63,2.85,3.07,3.31,3.57]	
0172.01 Nv [0.26,0.29,0.33,0.38,0.45] [0.32,0.52,0.76,1.01,1.29] [-0.19,0.00,0.23,0.49,0.76] [0.01,0.24,0.48,0.73,1.00] [2.63,2.84,3.07,3.32,3.58]	
0172.02 Nv [0.12,0.16,0.20,0.25,0.32] [0.17,0.34,0.55,0.79,1.06] [-0.76,-0.59,-0.38,-0.14,0.12] [0.28,0.49,0.68,0.91,1.17] [2.77,2.95,3.13,3.36,3.61]	
0173.01 Nv [0.27,0.31,0.36,0.44,0.51] [0.34,0.55,0.80,1.07,1.35] [-0.16,0.04,0.29,0.55,0.83] [-0.06,0.18,0.43,0.69,0.95] [2.60,2.82,3.05,3.30,3.56]	
0174.01 Nv [0.30,0.32,0.34,0.37,0.41] [0.33,0.54,0.77,1.02,1.27] [-0.33,-0.13,0.09,0.34,0.59] [0.02,0.24,0.47,0.71,0.96] [2.63,2.84,3.07,3.31,3.56]	
0175.01 Nf [0.54,0.62,0.72,0.83,0.93] [0.78,1.08,1.38,1.69,3.49] [0.28,0.56,0.85,1.14,2.87] [-0.58,-0.30,-0.01,0.27,1.43] [2.43,2.69,2.94,3.21,4.63]	
0176.01 Nv [0.39,0.43,0.49,0.56,0.64] [0.48,0.73,1.00,1.28,1.56] [-0.26,-0.01,0.25,0.51,0.79] [-0.26,0.00,0.26,0.52,0.79] [2.51,2.76,3.00,3.25,3.51]	
0177.01 Nc [0.18,0.21,0.25,0.31,0.38] [0.24,0.42,0.64,0.89,1.15] [-0.37,-0.19,0.02,0.27,0.53] [0.16,0.38,0.61,0.84,1.10] [2.71,2.91,3.12,3.35,3.60]	
0178.01 Nf [0.10,0.16,0.24,0.33,0.45] [0.17,0.37,0.61,0.89,1.19] [-0.31,-0.12,0.10,0.37,0.65] [0.10,0.38,0.62,0.87,1.13] [2.70,2.91,3.11,3.34,3.60]	
0179.01 Nv [0.53,0.56,0.62,0.69,0.76] [0.68,0.95,1.22,1.49,1.76] [0.01,0.28,0.55,0.81,1.08] [-0.44,-0.17,0.09,0.35,0.61] [2.45,2.71,2.96,3.21,3.47]	
0179.02 Nv [0.57,0.61,0.67,0.74,0.81] [0.76,1.04,1.30,1.58,1.86] [-0.38,-0.11,0.15,0.42,0.70] [-0.51,-0.24,0.02,0.28,0.56] [2.43,2.69,2.94,3.20,3.46]	
0180.01 Nv [0.31,0.34,0.37,0.41,0.45] [0.35,0.57,0.80,1.05,1.32] [-0.14,0.06,0.30,0.55,0.81] [-0.02,0.19,0.43,0.68,0.94] [2.61,2.82,3.05,3.30,3.55]	
0181.01 Sf [1.17,1.23,1.30,1.40,1.52] [1.90,2.31,4.64,4.82,4.97] [1.45,1.87,4.16,4.30,4.41] [-1.29,-0.69,1.27,1.56,1.71] [2.28,2.80,4.95,5.11,5.20]	
0182.01 Jc [1.04,1.09,1.15,1.24,1.35] [1.83,2.29,3.22,4.48,4.77] [1.49,1.94,2.88,4.11,4.35] [-1.00,-0.45,0.55,1.59,1.92] [2.46,2.95,3.94,5.08,5.28]	
0183.01 Jv [1.03,1.06,1.10,1.14,1.20] [1.77,2.32,3.25,4.17,4.54] [1.48,2.02,2.95,3.86,4.20] [-0.78,-0.27,0.69,1.64,1.98] [2.57,3.09,4.04,4.98,5.31]	
0184.01 Jf [1.04,1.10,1.18,1.28,1.40] [1.84,2.27,3.25,4.63,4.85] [1.32,1.75,2.74,4.06,4.22] [-1.10,-0.53,0.54,1.59,1.88] [2.39,2.90,3.94,5.09,5.26]	
0185.01 Sf [1.90,2.00,2.15,2.32,2.49] [1.98,5.29,5.47,5.48,5.48] [1.37,4.54,4.65,4.67,4.68] [-4.65,-1.06,-0.23,0.19,0.43] [0.08,3.61,4.16,4.44,4.59]	
0186.01 Jv [1.08,1.10,1.14,1.19,1.25] [1.85,2.30,3.11,4.22,4.62] [1.47,1.92,2.74,3.84,4.21] [-0.89,-0.42,0.42,1.55,1.90] [2.52,2.98,3.82,4.94,5.27]	
0187.01 Jf [1.13,1.18,1.25,1.33,1.44] [1.87,2.25,3.49,4.74,4.88] [1.16,1.55,2.80,3.97,4.08] [-1.23,-0.69,0.61,1.58,1.76] [2.31,2.79,4.07,5.11,5.22]	
0188.01 Jv [0.97,0.99,1.02,1.04,1.07] [1.56,2.03,3.43,4.19,4.44] [1.21,1.68,3.08,3.83,4.07] [-0.73,-0.26,1.11,1.88,2.14] [2.52,2.99,4.38,5.15,5.40]	
0189.01 Jv [0.97,1.00,1.04,1.08,1.11] [1.60,2.16,3.39,4.19,4.47] [1.00,1.54,2.77,3.56,3.82] [-0.73,-0.22,0.99,1.81,2.10] [2.55,3.06,4.28,5.10,5.37]	
0190.01 Sf [1.22,1.27,1.34,1.42,1.52] [1.91,2.47,4.74,4.86,4.98] [1.34,1.91,4.12,4.20,4.28] [-1.36,-0.61,1.35,1.53,1.66] [2.23,2.91,5.00,5.10,5.18]	
0191.01 Jv [1.00,1.03,1.06,1.09,1.14] [1.67,2.27,3.36,4.19,4.48] [1.12,1.71,2.80,3.62,3.90] [-0.74,-0.19,0.92,1.77,2.06] [2.56,3.12,4.23,5.08,5.35]	
0191.02 Nc [0.32,0.35,0.38,0.43,0.47] [0.37,0.59,0.83,1.08,1.35] [0.09,0.30,0.54,0.80,1.06] [-0.05,0.17,0.41,0.66,0.91] [2.59,2.81,3.04,3.29,3.54]	
0191.03 Tc [0.04,0.07,0.10,0.14,0.19] [-0.04,0.14,0.32,0.57,0.86] [-0.14,0.03,0.21,0.46,0.75] [0.42,0.58,0.74,0.97,1.24] [2.78,2.94,3.10,3.33,3.60]	
0191.04 Nv [0.28,0.31,0.34,0.39,0.43] [0.33,0.53,0.77,1.02,1.29] [-0.34,-0.14,0.08,0.33,0.60] [0.01,0.23,0.47,0.71,0.97] [2.63,2.83,3.06,3.31,3.57]	
0192.01 Jv [0.96,1.01,1.08,1.16,1.24] [1.64,2.20,3.25,4.22,4.59] [1.13,1.68,2.74,3.69,4.02] [-0.84,-0.34,0.74,1.73,2.08] [2.51,2.98,4.07,5.08,5.35]	
0193.01 Jf [1.09,1.14,1.22,1.32,1.44] [1.87,2.27,3.33,4.71,4.88] [1.14,1.54,2.62,3.92,4.05] [-1.17,-0.61,0.54,1.58,1.81] [2.35,2.85,3.97,5.11,5.24]	
0194.01 Jv [1.08,1.14,1.20,1.29,1.40] [1.86,2.26,3.23,4.66,4.84] [1.48,1.90,2.87,4.24,4.38] [-1.13,-0.59,0.45,1.58,1.82] [2.37,2.85,3.87,5.10,5.24]	
0195.01 Jv [1.01,1.04,1.07,1.12,1.17] [1.70,2.31,3.32,4.16,4.50] [1.38,1.98,2.98,3.82,4.14] [-0.76,-0.22,0.82,1.71,2.03] [2.56,3.11,4.15,5.03,5.34]	
0196.01 Jv [0.96,0.98,1.01,1.03,1.06] [1.51,1.94,3.41,4.19,4.43] [1.26,1.68,3.15,3.92,4.15] [-0.73,-0.31,1.12,1.91,2.17] [2.51,2.93,4.38,5.16,5.41]	
0197.01 Nv [0.84,0.86,0.88,0.90,0.93] [1.15,1.42,1.69,2.19,4.31] [0.62,0.89,1.16,1.66,3.75] [-0.74,-0.47,-0.19,0.31,2.37] [2.39,2.65,2.93,3.43,5.51]	
0198.01 Jf [1.18,1.21,1.25,1.31,1.38] [1.87,2.22,3.37,4.71,4.83] [1.02,1.37,2.52,3.82,3.92] [-1.23,-0.77,0.41,1.60,1.74] [2.31,2.72,3.90,5.13,5.22]	
0199.01 Jv [1.06,1.12,1.20,1.27,1.35] [1.85,2.25,3.17,4.62,4.78] [1.44,1.85,2.77,4.17,4.29] [-1.11,-0.59,0.40,1.60,1.85] [2.39,2.85,3.82,5.11,5.25]	
0199.02 Nf [0.19,0.25,0.33,0.41,0.48] [0.30,0.50,0.74,1.01,1.29] [-0.24,-0.04,0.19,0.45,0.72] [-0.00,0.24,0.50,0.75,1.03] [2.64,2.85,3.07,3.31,3.57]	
0200.01 Jv [1.09,1.12,1.15,1.17,1.20] [1.85,2.31,3.10,4.17,4.59] [1.30,1.75,2.55,3.61,4.01] [-0.86,-0.40,0.40,1.48,1.89] [2.54,3.00,3.80,4.88,5.28]	
0201.01 Jv [0.90,0.92,0.96,1.02,1.07] [1.33,1.68,2.95,4.13,4.41] [0.93,1.27,2.54,3.71,3.98] [-0.76,-0.42,0.71,1.95,2.27] [2.44,2.77,3.95,5.17,5.47]	
0202.01 Jv [1.07,1.10,1.13,1.15,1.18] [1.84,2.32,3.15,4.14,4.56] [1.54,2.02,2.86,3.84,4.23] [-0.80,-0.33,0.51,1.52,1.92] [2.57,3.04,3.89,4.89,5.29]	
0203.01 Jv [1.13,1.15,1.17,1.19,1.21] [1.86,2.27,3.03,4.20,4.61] [1.60,2.02,2.77,3.93,4.32] [-0.91,-0.49,0.26,1.45,1.84] [2.51,2.92,3.68,4.86,5.26]	
0204.01 Jv [1.05,1.07,1.10,1.14,1.17] [1.80,2.33,3.23,4.15,4.53] [1.40,1.93,2.83,3.75,4.10] [-0.77,-0.25,0.66,1.60,1.96] [2.58,3.10,4.01,4.95,5.30]	
0205.01 Nv [0.84,0.87,0.92,0.96,1.01] [1.21,1.50,1.85,3.94,4.37] [0.73,1.03,1.37,3.43,3.85] [-0.76,-0.46,-0.12,1.85,2.32] [2.40,2.69,3.03,5.04,5.49]	
0206.01 Jv [0.95,1.01,1.10,1.18,1.27] [1.65,2.20,3.22,4.22,4.63] [1.15,1.67,2.71,3.70,4.05] [-0.88,-0.38,0.67,1.70,2.06] [2.50,2.96,4.02,5.08,5.34]	
0208.01 Jv [0.99,1.04,1.11,1.20,1.33] [1.73,2.26,3.26,4.31,4.74] [1.33,1.84,2.85,3.90,4.23] [-0.92,-0.38,0.69,1.66,2.02] [2.49,2.98,4.04,5.08,5.32]	
0209.01 Jv [0.90,0.94,1.01,1.08,1.17] [1.42,1.81,3.20,4.15,4.46] [0.64,1.03,2.39,3.35,3.63] [-0.76,-0.37,0.82,1.85,2.20] [2.49,2.85,4.11,5.12,5.42]	
0209.02 Nv [0.71,0.76,0.83,0.90,0.98] [1.02,1.30,1.58,1.94,4.24] [0.38,0.65,0.93,1.29,3.56] [-0.68,-0.41,-0.13,0.21,2.22] [2.41,2.67,2.93,3.27,5.39]	
0210.01 Sf [1.11,1.19,1.30,1.44,1.59] [1.91,2.38,4.66,4.87,5.04] [1.26,1.75,3.98,4.16,4.29] [-1.29,-0.55,1.21,1.53,1.73] [2.28,2.92,4.91,5.09,5.20]	
0211.01 Jc [0.94,0.98,1.04,1.11,1.19] [1.55,2.06,3.32,4.18,4.50] [0.65,1.15,2.40,3.26,3.55] [-0.76,-0.31,0.89,1.80,2.14] [2.52,2.97,4.19,5.10,5.39]	
